Label	URI
Clunie, P.	http://eol.org/schema/terms/Clunie_P
Hardie, S.	http://eol.org/schema/terms/Hardie_S
Allan, H.	http://eol.org/schema/terms/Allan_H
Walsh, C.	http://eol.org/schema/terms/Walsh_C
Van Der Meulen, D.	http://eol.org/schema/terms/Van_Der_Meulen_D
Al Kindi, A.S.M.	http://eol.org/schema/terms/Al_Kindi_ASM
Gogoi, R.	http://eol.org/schema/terms/Gogoi_R
Carrillo-Reyes, P.	http://eol.org/schema/terms/Carrillo-Reyes_P
Lima, H.	http://eol.org/schema/terms/Lima_H
Matiotti, K.	http://eol.org/schema/terms/Matiotti_K
Rostro-García, S.	http://eol.org/schema/terms/Rostro-Garcia_S
Naing, H.	http://eol.org/schema/terms/Naing_H
Ssymank, A.	http://eol.org/schema/terms/Ssymank_A
Miličić, M.	http://eol.org/schema/terms/Miličić_M
Smith, H.	http://eol.org/schema/terms/Smith_H
Bulakh, E.	http://eol.org/schema/terms/Bulakh_E
Hyslop, E.	http://eol.org/schema/terms/Hyslop_E
Langerhans, B.	http://eol.org/schema/terms/Langerhans_B
Rakocinski, C.	http://eol.org/schema/terms/Rakocinski_C
Debrot, A.	http://eol.org/schema/terms/Debrot_A
Taphorn, D.C.	http://eol.org/schema/terms/Taphorn_DC
González-Villarreal, L.M.	http://eol.org/schema/terms/González-Villarreal_LM
Ramírez-Marcial, N.	http://eol.org/schema/terms/Ramirez-Marcial_N
Colson, I.	http://eol.org/schema/terms/Colson_I
Thibault, T.	http://eol.org/schema/terms/Thibault_T
Howard, L.	http://eol.org/schema/terms/Howard_L
Acosta-Castellanos, S.	http://eol.org/schema/terms/Acosta-Castellanos_S
Valentín-Martínez, D.	http://eol.org/schema/terms/Valentín-Martínez_D
Montero Castro, J.	http://eol.org/schema/terms/Montero_Castro_J
Ikemeyer, D.	http://eol.org/schema/terms/Ikemeyer_D
Schneider, T.	http://eol.org/schema/terms/Schneider_T
Schulte, R.	http://eol.org/schema/terms/Schulte_R
Van, N.T.	http://eol.org/schema/terms/Van_NT
Nguyen, M.H.	http://eol.org/schema/terms/Nguyen_MH
Rabarijaona, N.	http://eol.org/schema/terms/Rabarijaona_N
Rajaonarivelo, P.	http://eol.org/schema/terms/Rajaonarivelo_P
Berry, P.E.	http://eol.org/schema/terms/Berry_PE
Razanaka, S.	http://eol.org/schema/terms/Razanaka_S
Goyder, D.J.	http://eol.org/schema/terms/Goyder_DJ
Biggs, N.	http://eol.org/schema/terms/Biggs_N
Moore, P.	http://eol.org/schema/terms/Moore_P
Huaylla, H.	http://eol.org/schema/terms/Huaylla_H
Kirunda, B.	http://eol.org/schema/terms/Kirunda_B
Kujirakwinja, D.	http://eol.org/schema/terms/Kujirakwinja_D
Harris, D.J.	http://eol.org/schema/terms/Harris_DJ
Ramarosandratana, A.V.	http://eol.org/schema/terms/Ramarosandratana_AV
Ramzan, M.	http://eol.org/schema/terms/Ramzan_M
Ahmad, I.	http://eol.org/schema/terms/Ahmad_I
Narejo, N.	http://eol.org/schema/terms/Narejo_N
Qadir, A.	http://eol.org/schema/terms/Qadir_A
Hasan, Z.	http://eol.org/schema/terms/Hasan_Z
Novikov, A.	http://eol.org/schema/terms/Novikov_A
Mitka, J.	http://eol.org/schema/terms/Mitka_J
Castellanos-Castro, C.	http://eol.org/schema/terms/Castellanos-Castro_C
Aguilar-Cano, J.	http://eol.org/schema/terms/Aguilar-Cano_J
Gideon, S.	http://eol.org/schema/terms/Gideon_S
Damas, D.	http://eol.org/schema/terms/Damas_D
Peng, H.	http://eol.org/schema/terms/Peng_H
Kokubugata, G.	http://eol.org/schema/terms/Kokubugata_G
Oddone, M.	http://eol.org/schema/terms/Oddone_M
Henriette, E.	http://eol.org/schema/terms/Henriette_E
Amani, C.	http://eol.org/schema/terms/Amani_C
Meneses, R.	http://eol.org/schema/terms/Meneses_R
Mercado Ustariz, J.	http://eol.org/schema/terms/Mercado_Ustariz_J
Kromer, TK	http://eol.org/schema/terms/Kromer_TK
Montesinos Tubée, D.	http://eol.org/schema/terms/Montesinos_Tubée_D
Trinidad Patricio, H.	http://eol.org/schema/terms/Trinidad_Patricio_H
Pazmino, M.	http://eol.org/schema/terms/Pazmino_M
Treviño Zevallos, I.	http://eol.org/schema/terms/Treviño_Zevallos_I
Martín-Bravo, S.	http://eol.org/schema/terms/Martín-Bravo_S
Çilden, E.	http://eol.org/schema/terms/Çilden_E
Coombes, A.	http://eol.org/schema/terms/Coombes_A
Joe, A.	http://eol.org/schema/terms/Joe_A
Jayakrishnan, T.	http://eol.org/schema/terms/Jayakrishnan_T
Hareesh, V.S.	http://eol.org/schema/terms/Hareesh_VS
Krishna, N.	http://eol.org/schema/terms/Krishna_N
Moro, M.	http://eol.org/schema/terms/Moro_M
Castillo Ramon, S.	http://eol.org/schema/terms/Castillo_Ramon_S
Timaná de la Flor, M.	http://eol.org/schema/terms/Timaná_de_la_Flor_M
Esteban, R.	http://eol.org/schema/terms/Esteban_R
Foote, A.	http://eol.org/schema/terms/Foote_A
Peyre, G.	http://eol.org/schema/terms/Peyre_G
Quipuscoa Silvestre, V.	http://eol.org/schema/terms/Quipuscoa_Silvestre_V
Phillips, G.	http://eol.org/schema/terms/Phillips_G
Rule, K.	http://eol.org/schema/terms/Rule_K
Cowie, I.	http://eol.org/schema/terms/Cowie_I
Croft, T.	http://eol.org/schema/terms/Croft_T
Walsh, N.	http://eol.org/schema/terms/Walsh_N
Alfaro-Shigueto, J.	http://eol.org/schema/terms/Alfaro-Shigueto_J
Vermeulen, E.	http://eol.org/schema/terms/Vermeulen_E
Fruet, P.	http://eol.org/schema/terms/Fruet_P
Costa, A.	http://eol.org/schema/terms/Costa_A
Coscarella, M.	http://eol.org/schema/terms/Coscarella_M
Laporta, P.	http://eol.org/schema/terms/Laporta_P
Nobrega, H.	http://eol.org/schema/terms/Nobrega_H
Laidi, K.	http://eol.org/schema/terms/Laidi_K
Youssef, S.	http://eol.org/schema/terms/Youssef_S
Mahmood, A.	http://eol.org/schema/terms/Mahmood_A
Hussein, W.	http://eol.org/schema/terms/Hussein_W
Knight, V.	http://eol.org/schema/terms/Knight_V
Suiter, D.	http://eol.org/schema/terms/Suiter_D
Peri, O.	http://eol.org/schema/terms/Peri_O
Fragman-Sapir, O.	http://eol.org/schema/terms/Fragman-Sapir_O
McDonald, M.	http://eol.org/schema/terms/McDonald_M
Rinaudo, T.	http://eol.org/schema/terms/Rinaudo_T
Cunningham, P.	http://eol.org/schema/terms/Cunningham_P
Yaou, S.	http://eol.org/schema/terms/Yaou_S
Vainikolo, L.	http://eol.org/schema/terms/Vainikolo_L
Sirikola, M.	http://eol.org/schema/terms/Sirikola_M
Mohd Hairul, MA	http://eol.org/schema/terms/Mohd_Hairul_MA
Imin, K.	http://eol.org/schema/terms/Imin_K
Labiak, P.H.	http://eol.org/schema/terms/Labiak_PH
Mucaleque, P.A.	http://eol.org/schema/terms/Mucaleque_PA
Majapun, R.	http://eol.org/schema/terms/Majapun_R
Repin, R.	http://eol.org/schema/terms/Repin_R
Karim, R.	http://eol.org/schema/terms/Karim_R
Matusin, Dg Ku Rozianah, M.	http://eol.org/schema/terms/Matusin_Dg_Ku_Rozianah_M
Mohd Yusof	http://eol.org/schema/terms/Mohd_Yusof
Nur Adillah, M.Y.	http://eol.org/schema/terms/Nur_Adillah_MY
Felix, E. C.	http://eol.org/schema/terms/Felix_E_C
Zhu, Y.	http://eol.org/schema/terms/Zhu_Y
Siler, C.	http://eol.org/schema/terms/Siler_C
Cuevas-Figueroa, X.M.	http://eol.org/schema/terms/Cuevas-Figueroa_XM
Pineda-López, M.	http://eol.org/schema/terms/Pineda-López_M
Martínez-Gordilllo, J.	http://eol.org/schema/terms/Martínez-Gordilllo_J
Calónico-Soto, J.	http://eol.org/schema/terms/Calónico-Soto_J
Kenfack, D.	http://eol.org/schema/terms/Kenfack_D
Maggioni, L.	http://eol.org/schema/terms/Maggioni_L
Cruz Duran, R.	http://eol.org/schema/terms/Cruz_Duran_R
Mwanga Mwanga, I.	http://eol.org/schema/terms/Mwanga_Mwanga_I
Nsanzurwimo, A.	http://eol.org/schema/terms/Nsanzurwimo_A
Nkengurutse, J.	http://eol.org/schema/terms/Nkengurutse_J
Torres Morales, G.E.	http://eol.org/schema/terms/Torres_Morales_GE
Becquer, E.	http://eol.org/schema/terms/Becquer_E
Oviedo, R.	http://eol.org/schema/terms/Oviedo_R
Hechavarria , J.	http://eol.org/schema/terms/Hechavarria__J
Andrianarivelo Fanantenana, S.A.F.	http://eol.org/schema/terms/Andrianarivelo_Fanantenana_SAF
Randriarisoa, A.	http://eol.org/schema/terms/Randriarisoa_A
Cornelisse, K.	http://eol.org/schema/terms/Cornelisse_K
Li, B.	http://eol.org/schema/terms/Li_B
Pizano, C.	http://eol.org/schema/terms/Pizano_C
Brown, A.	http://eol.org/schema/terms/Brown_A
Brown, I.	http://eol.org/schema/terms/Brown_I
Cant, S.	http://eol.org/schema/terms/Cant_S
Culmer, D.	http://eol.org/schema/terms/Culmer_D
Deane, G.	http://eol.org/schema/terms/Deane_G
Jupp, L.	http://eol.org/schema/terms/Jupp_L
Naqqi Manco, B.	http://eol.org/schema/terms/Naqqi_Manco_B
Newbold, R.	http://eol.org/schema/terms/Newbold_R
Russell, C.	http://eol.org/schema/terms/Russell_C
Washburn, C.	http://eol.org/schema/terms/Washburn_C
Webb, C.	http://eol.org/schema/terms/Webb_C
Yates, S.	http://eol.org/schema/terms/Yates_S
Garcia-Sandoval, R.	http://eol.org/schema/terms/Garcia-Sandoval_R
Steed-Mundin, O.	http://eol.org/schema/terms/Steed-Mundin_O
Saad, R.	http://eol.org/schema/terms/Saad_R
Stevens, V.	http://eol.org/schema/terms/Stevens_V
Yu, T.	http://eol.org/schema/terms/Yu_T
Williams, M.	http://eol.org/schema/terms/Williams_M
Gastmans, W.	http://eol.org/schema/terms/Gastmans_W
Arguello, L.	http://eol.org/schema/terms/Arguello_L
Maldonado Castro, A.	http://eol.org/schema/terms/Maldonado_Castro_A
Morton, J.	http://eol.org/schema/terms/Morton_J
Llewellyn, T.	http://eol.org/schema/terms/Llewellyn_T
Pollitt, L.	http://eol.org/schema/terms/Pollitt_L
Burton, G.	http://eol.org/schema/terms/Burton_G
Mancini, A.	http://eol.org/schema/terms/Mancini_A
Phillott, A.D.	http://eol.org/schema/terms/Phillott_AD
Rees, A.F.	http://eol.org/schema/terms/Rees_AF
Broderick, A.	http://eol.org/schema/terms/Broderick_A
Patricio, A.R.	http://eol.org/schema/terms/Patricio_AR
IUCN SSC Marine Turtle Specialist Group (MTSG), I.	http://eol.org/schema/terms/IUCN_SSC_Marine_Turtle_Specialist_Group_(MTSG)_I
Armstrong, K.E.	http://eol.org/schema/terms/Armstrong_KE
Tomelleri, J.R.	http://eol.org/schema/terms/Tomelleri_JR
Propst, D.	http://eol.org/schema/terms/Propst_D
Magun, T.	http://eol.org/schema/terms/Magun_T
Paul, O.G.	http://eol.org/schema/terms/Paul_OG
Gideon, O.G.	http://eol.org/schema/terms/Gideon_OG
Tuvune, M.	http://eol.org/schema/terms/Tuvune_M
Sumareke, A.	http://eol.org/schema/terms/Sumareke_A
Oavika, F.	http://eol.org/schema/terms/Oavika_F
Black, M.	http://eol.org/schema/terms/Black_M
Murray, L.	http://eol.org/schema/terms/Murray_L
León, M.L.V.	http://eol.org/schema/terms/León_MLV
Toussaint, A.	http://eol.org/schema/terms/Toussaint_A
Khan, S.	http://eol.org/schema/terms/Khan_S
Korábek, O.	http://eol.org/schema/terms/Korábek_O
Arifiani, D.	http://eol.org/schema/terms/Arifiani_D
Robi, J.	http://eol.org/schema/terms/Robi_J
Silva, M.	http://eol.org/schema/terms/Silva_M
Farias, S.	http://eol.org/schema/terms/Farias_S
Trillium Working Group 2019	http://eol.org/schema/terms/Trillium_Working_Group_2019
Farmer, S.B.	http://eol.org/schema/terms/Farmer_SB
Gaddy, L.L.	http://eol.org/schema/terms/Gaddy_LL
Giacomin, L.	http://eol.org/schema/terms/Giacomin_L
Duchi, A.	http://eol.org/schema/terms/Duchi_A
Puzzi, C.	http://eol.org/schema/terms/Puzzi_C
Volta, P.	http://eol.org/schema/terms/Volta_P
Carosi, A.	http://eol.org/schema/terms/Carosi_A
Lorenzoni, M.	http://eol.org/schema/terms/Lorenzoni_M
Moe, A.	http://eol.org/schema/terms/Moe_A
Phyoe, E.	http://eol.org/schema/terms/Phyoe_E
Gowland, K.	http://eol.org/schema/terms/Gowland_K
Dassou, H.	http://eol.org/schema/terms/Dassou_H
Adomou, A.	http://eol.org/schema/terms/Adomou_A
Salako, K.V.	http://eol.org/schema/terms/Salako_KV
Geldenhuys, C.	http://eol.org/schema/terms/Geldenhuys_C
Larsson, E.	http://eol.org/schema/terms/Larsson_E
Dong, F.	http://eol.org/schema/terms/Dong_F
Lin, Q.	http://eol.org/schema/terms/Lin_Q
Chen, J.	http://eol.org/schema/terms/Chen_J
Cao, W.	http://eol.org/schema/terms/Cao_W
Ma, H.	http://eol.org/schema/terms/Ma_H
Hu, Q.	http://eol.org/schema/terms/Hu_Q
Gao, Q.	http://eol.org/schema/terms/Gao_Q
Chen, S.	http://eol.org/schema/terms/Chen_S
Fan, Q.	http://eol.org/schema/terms/Fan_Q
Gao, X.-F.	http://eol.org/schema/terms/Gao_X-F
Zhou, S.	http://eol.org/schema/terms/Zhou_S
Zhang, Z.-Y.	http://eol.org/schema/terms/Zhang_Z-Y
Zhang, Z.-X.	http://eol.org/schema/terms/Zhang_Z-X
Wang, Z.	http://eol.org/schema/terms/Wang_Z
Sa, R.	http://eol.org/schema/terms/Sa_R
Karadelev, M.	http://eol.org/schema/terms/Karadelev_M
Ozinga, W.	http://eol.org/schema/terms/Ozinga_W
Kunca, V.	http://eol.org/schema/terms/Kunca_V
Li, Z.	http://eol.org/schema/terms/Li_Z
Ye, J.F.	http://eol.org/schema/terms/Ye_JF
Qi, Y.	http://eol.org/schema/terms/Qi_Y
Sun, M.	http://eol.org/schema/terms/Sun_M
Yang, T.	http://eol.org/schema/terms/Yang_T
Deng, C.	http://eol.org/schema/terms/Deng_C
Griffith, G.	http://eol.org/schema/terms/Griffith_G
Shi, X.	http://eol.org/schema/terms/Shi_X
Geng, Y.	http://eol.org/schema/terms/Geng_Y
Xing, F.	http://eol.org/schema/terms/Xing_F
Xu, S.	http://eol.org/schema/terms/Xu_S
Chen, Z.	http://eol.org/schema/terms/Chen_Z
Huang, J.	http://eol.org/schema/terms/Huang_J
Li, S.	http://eol.org/schema/terms/Li_S
Mu, x.	http://eol.org/schema/terms/Mu_x
Mou, F.	http://eol.org/schema/terms/Mou_F
Liu, D.	http://eol.org/schema/terms/Liu_D
Tan, J.	http://eol.org/schema/terms/Tan_J
Gao, T.	http://eol.org/schema/terms/Gao_T
Zhu, X.	http://eol.org/schema/terms/Zhu_X
Tong, Y.	http://eol.org/schema/terms/Tong_Y
Li, J.	http://eol.org/schema/terms/Li_J
Chang, C.-Y.	http://eol.org/schema/terms/Chang_C-Y
Yao, G.	http://eol.org/schema/terms/Yao_G
Ma, Y.	http://eol.org/schema/terms/Ma_Y
Hou, Y.	http://eol.org/schema/terms/Hou_Y
Chen, B.	http://eol.org/schema/terms/Chen_B
Luo, S.-H.	http://eol.org/schema/terms/Luo_S-H
Huber, O.	http://eol.org/schema/terms/Huber_O
Gámez, L.E.	http://eol.org/schema/terms/Gámez_LE
Tkalcec, Z.	http://eol.org/schema/terms/Tkalcec_Z
Shiryaev, A.	http://eol.org/schema/terms/Shiryaev_A
Morozova, O.	http://eol.org/schema/terms/Morozova_O
Stadnik, A.	http://eol.org/schema/terms/Stadnik_A
Fernandes, T.	http://eol.org/schema/terms/Fernandes_T
Giaretta, A.	http://eol.org/schema/terms/Giaretta_A
van Wyk, B.	http://eol.org/schema/terms/van_Wyk_B
Archer, R.	http://eol.org/schema/terms/Archer_R
Williams, V.L.	http://eol.org/schema/terms/Williams_VL
Abbott, A.T.D.	http://eol.org/schema/terms/Abbott_ATD
Cunningham, T.	http://eol.org/schema/terms/Cunningham_T
Manyama, P.A.	http://eol.org/schema/terms/Manyama_PA
Cochran, J.G.	http://eol.org/schema/terms/Cochran_JG
Pendry, C.	http://eol.org/schema/terms/Pendry_C
Marinho, I.	http://eol.org/schema/terms/Marinho_I
Groppo, M.	http://eol.org/schema/terms/Groppo_M
Hidetoshi, K.	http://eol.org/schema/terms/Hidetoshi_K
Yokota, M.	http://eol.org/schema/terms/Yokota_M
Petoe, P.	http://eol.org/schema/terms/Petoe_P
Heatubun, C.D.	http://eol.org/schema/terms/Heatubun_CD
Clarke, H.D.	http://eol.org/schema/terms/Clarke_HD
Hathaway, S.	http://eol.org/schema/terms/Hathaway_S
Gray, K.	http://eol.org/schema/terms/Gray_K
Lobao, A.Q.	http://eol.org/schema/terms/Lobao_AQ
Yokota, L.	http://eol.org/schema/terms/Yokota_L
Du, F.	http://eol.org/schema/terms/Du_F
Hou, X.	http://eol.org/schema/terms/Hou_X
Li, L.	http://eol.org/schema/terms/Li_L
Negron-Ortiz, V.	http://eol.org/schema/terms/Negron-Ortiz_V
Valdemarin, K.	http://eol.org/schema/terms/Valdemarin_K
Neto, S.	http://eol.org/schema/terms/Neto_S
Júnior, J.	http://eol.org/schema/terms/Júnior_J
Akbar, A.	http://eol.org/schema/terms/Akbar_A
Bin Mohamad Radzi, M.	http://eol.org/schema/terms/Bin_Mohamad_Radzi_M
Kamal, A.	http://eol.org/schema/terms/Kamal_A
Zikri, A.	http://eol.org/schema/terms/Zikri_A
Kennedy, K.	http://eol.org/schema/terms/Kennedy_K
Hitsman, C.	http://eol.org/schema/terms/Hitsman_C
Salvador, C.	http://eol.org/schema/terms/Salvador_C
Mullins, M.	http://eol.org/schema/terms/Mullins_M
Sandbom, K.	http://eol.org/schema/terms/Sandbom_K
Legler, B.S.	http://eol.org/schema/terms/Legler_BS
Adorador, J.	http://eol.org/schema/terms/Adorador_J
Fortune-Hopkins, H.	http://eol.org/schema/terms/Fortune-Hopkins_H
da Costa, D. P.	http://eol.org/schema/terms/da_Costa_D_P
Kouame, N.G.F.	http://eol.org/schema/terms/Kouame_NGF
Rotton, H.	http://eol.org/schema/terms/Rotton_H
Leonard, P.L.	http://eol.org/schema/terms/Leonard_PL
Guard, F.	http://eol.org/schema/terms/Guard_F
Mason, C.	http://eol.org/schema/terms/Mason_C
Catcheside, P.	http://eol.org/schema/terms/Catcheside_P
Lebel, T.	http://eol.org/schema/terms/Lebel_T
Venkat Ramana, M.	http://eol.org/schema/terms/Venkat_Ramana_M
Chorghe, A.	http://eol.org/schema/terms/Chorghe_A
Venu, P.	http://eol.org/schema/terms/Venu_P
Plunkett, G.M.	http://eol.org/schema/terms/Plunkett_GM
Allison-Cooper, L.	http://eol.org/schema/terms/Allison-Cooper_L
Perrie, L.	http://eol.org/schema/terms/Perrie_L
Lee, S.S.	http://eol.org/schema/terms/Lee_SS
Bonizzoni, S.	http://eol.org/schema/terms/Bonizzoni_S
Santostasi, N.L.	http://eol.org/schema/terms/Santostasi_NL
Yu, R.	http://eol.org/schema/terms/Yu_R
Gisotti, D.	http://eol.org/schema/terms/Gisotti_D
Khurshut, E.	http://eol.org/schema/terms/Khurshut_E
Hosokawa, T.	http://eol.org/schema/terms/Hosokawa_T
Monteiro, R.	http://eol.org/schema/terms/Monteiro_R
Mura-Faasavalu, R.	http://eol.org/schema/terms/Mura-Faasavalu_R
Perdiz, R.	http://eol.org/schema/terms/Perdiz_R
Rankin, R.	http://eol.org/schema/terms/Rankin_R
Martinez, E.	http://eol.org/schema/terms/Martinez_E
Morales, A.	http://eol.org/schema/terms/Morales_A
Sun, S.	http://eol.org/schema/terms/Sun_S
Bart, H.L.	http://eol.org/schema/terms/Bart_HL
Kosgei, G.	http://eol.org/schema/terms/Kosgei_G
Novoa, P.	http://eol.org/schema/terms/Novoa_P
Kallow, S.	http://eol.org/schema/terms/Kallow_S
Sharrock, S.	http://eol.org/schema/terms/Sharrock_S
Janssens, S.	http://eol.org/schema/terms/Janssens_S
Swasta Sitepu, B.	http://eol.org/schema/terms/Swasta_Sitepu_B
Jennings, L.	http://eol.org/schema/terms/Jennings_L
Orr, W.	http://eol.org/schema/terms/Orr_W
Jensen, G.C.	http://eol.org/schema/terms/Jensen_GC
Cope, J.M.	http://eol.org/schema/terms/Cope_JM
Berger, A.M.	http://eol.org/schema/terms/Berger_AM
Workman, G.	http://eol.org/schema/terms/Workman_G
Lisher, M.	http://eol.org/schema/terms/Lisher_M
Vít, P.	http://eol.org/schema/terms/Vít_P
Benabdi, M.	http://eol.org/schema/terms/Benabdi_M
Čižmek, H.	http://eol.org/schema/terms/Čižmek_H
Grau, A.	http://eol.org/schema/terms/Grau_A
Jimenez, C.	http://eol.org/schema/terms/Jimenez_C
Katsanevakis, S.	http://eol.org/schema/terms/Katsanevakis_S
Öztürk, B.	http://eol.org/schema/terms/Öztürk_B
Tuncer, S.	http://eol.org/schema/terms/Tuncer_S
Vázquez-Luis, M.	http://eol.org/schema/terms/Vázquez-Luis_M
Vicente, N.	http://eol.org/schema/terms/Vicente_N
Otero Villanueva, M.M.	http://eol.org/schema/terms/Otero_Villanueva_MM
Gofas, S.	http://eol.org/schema/terms/Gofas_S
Moreno Lampreave, D.	http://eol.org/schema/terms/Moreno_Lampreave_D
Thomas, M.B.	http://eol.org/schema/terms/Thomas_MB
Di Bitetti, M.	http://eol.org/schema/terms/Di_Bitetti_M
Kowalewski, M.	http://eol.org/schema/terms/Kowalewski_M
Rafidah, A.	http://eol.org/schema/terms/Rafidah_A
Novaes, A.	http://eol.org/schema/terms/Novaes_A
Maguilla, E.	http://eol.org/schema/terms/Maguilla_E
Luceño, M.	http://eol.org/schema/terms/Luceño_M
Gonzalez, J.	http://eol.org/schema/terms/Gonzalez_J
Guino-o, R.S. II	http://eol.org/schema/terms/Guino-o_RS_II
Cecilio, M.A.F.	http://eol.org/schema/terms/Cecilio_MAF
Garcia, M.P.C.	http://eol.org/schema/terms/Garcia_MPC
Piña, V.	http://eol.org/schema/terms/Piña_V
Xiao, L.	http://eol.org/schema/terms/Xiao_L
Miard, P.	http://eol.org/schema/terms/Miard_P
Marsh, C.	http://eol.org/schema/terms/Marsh_C
Poindexter, S.	http://eol.org/schema/terms/Poindexter_S
Lahann, P.	http://eol.org/schema/terms/Lahann_P
Rasoloarison, R.M.	http://eol.org/schema/terms/Rasoloarison_RM
Loiola, M.	http://eol.org/schema/terms/Loiola_M
Biral, L.	http://eol.org/schema/terms/Biral_L
Refaly, E.	http://eol.org/schema/terms/Refaly_E
Tsagnangara, C.	http://eol.org/schema/terms/Tsagnangara_C
Yoder, A.	http://eol.org/schema/terms/Yoder_A
Márquez-Corro, J.I.	http://eol.org/schema/terms/Márquez-Corro_JI
Escudero, M.	http://eol.org/schema/terms/Escudero_M
Míguez-Ríos, M.	http://eol.org/schema/terms/Míguez-Ríos_M
Valcárcel, V.	http://eol.org/schema/terms/Valcárcel_V
Ortiz, M.Á.	http://eol.org/schema/terms/Ortiz_MÁ
Romão, G.	http://eol.org/schema/terms/Romão_G
Caldas, D.	http://eol.org/schema/terms/Caldas_D
Bovini, M.	http://eol.org/schema/terms/Bovini_M
Pereira, R.	http://eol.org/schema/terms/Pereira_R
Luber, J.	http://eol.org/schema/terms/Luber_J
Trad, R.	http://eol.org/schema/terms/Trad_R
Loeuille, B.F.P.	http://eol.org/schema/terms/Loeuille_BFP
Moulton, L.	http://eol.org/schema/terms/Moulton_L
Camargo, R.	http://eol.org/schema/terms/Camargo_R
Santos, V.	http://eol.org/schema/terms/Santos_V
Almeida, R.	http://eol.org/schema/terms/Almeida_R
Baumgratz, J.	http://eol.org/schema/terms/Baumgratz_J
Lirio, E.J.	http://eol.org/schema/terms/Lirio_EJ
Pederneiras, L.	http://eol.org/schema/terms/Pederneiras_L
Guimarães, A.	http://eol.org/schema/terms/Guimarães_A
Tuler, A.	http://eol.org/schema/terms/Tuler_A
Devecchi, M.F.	http://eol.org/schema/terms/Devecchi_MF
Marquete, R.	http://eol.org/schema/terms/Marquete_R
Truong, C.	http://eol.org/schema/terms/Truong_C
Monroy Guzmán, C.	http://eol.org/schema/terms/Monroy_Guzmán_C
Kuhar, F.	http://eol.org/schema/terms/Kuhar_F
Maas-van de Kamer, H.	http://eol.org/schema/terms/Maas-van_de_Kamer_H
Paradis, A.-H.	http://eol.org/schema/terms/Paradis_A-H
Cicero, J.	http://eol.org/schema/terms/Cicero_J
Pérez Hernández, C.	http://eol.org/schema/terms/Pérez_Hernández_C
